1557	5892	3	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	3	0	0	6.0
1570	2410	348	4	4	0	0	2	0	0	0	0	0	0	10.360000000000053	4	0	8	4	4	8.948275862068966
1591	4472	3	0	3	0	0	0	0	0	0	0	0	0	1.23	3	0	3	0	0	0.0
1686	4882	6	0	0	0	2	0	0	0	0	0	0	0	0.39999999999999997	0	0	0	0	0	4.333333333333333
1687	4999	4	2	0	0	0	0	2	0	0	0	0	0	0.22	2	2	2	2	0	4.5
1688	4438	4	0	2	0	0	2	0	0	0	0	0	0	0.9799999999999999	2	0	2	0	0	1.5
1691	4438	18619	8942	16	16714	844	814	12	10	8310	328	228	3	2846.009999999735	11289	4013	16943	8749	1146	1.2122562973306836
1739	5892	7	2	0	1	0	0	2	0	0	0	0	0	0.42000000000000004	1	0	5	2	2	5.0
1800	1171	18	0	0	0	0	0	0	0	0	0	0	0	0.5500000000000002	0	0	2	0	0	7.0
1844	5337	25	6	0	0	17	4	2	0	0	6	0	0	2.4100000000000006	2	2	9	6	0	2.56
2044	1644	2	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	7.0
2050	4438	1	0	0	0	0	1	0	0	0	0	0	0	0.08	0	0	0	0	0	3.0
2061	416	2	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	7.0
2083	2112	5	0	0	0	0	0	1	0	0	0	0	0	0.15999999999999998	0	0	1	0	0	7.2
2086	4511	10	0	0	0	2	0	0	0	0	0	0	0	0.46	2	0	2	0	0	7.0
2102	2330	1	1	0	0	0	0	0	0	0	0	0	0	0.05	0	0	1	1	1	5.0
2119	1659	4	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	9.0
2142	1380	2	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	5.0
2147	2435	2	0	2	0	0	0	0	0	0	0	0	0	0.82	2	0	2	0	0	0.0
2149	3190	14	0	0	0	3	4	6	0	0	0	0	0	1.035	0	0	1	0	0	3.5714285714285716
2159	3169	1	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	9.0
2161	1338	2	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	6.0
2165	1261	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
2183	1241	4	0	2	0	0	0	0	0	0	0	0	0	0.87	4	0	4	0	0	4.0
2361	4398	18	2	0	0	0	2	0	0	0	0	2	0	0.5600000000000002	2	2	2	2	2	8.666666666666666
2368	886	28	13	0	0	15	8	5	0	0	6	4	3	2.5900000000000007	6	6	19	11	4	2.642857142857143
2369	888	10	6	8	2	0	0	0	4	2	0	0	0	3.6000000000000005	10	6	10	6	2	0.2
2377	5663	8	0	0	0	0	0	4	0	0	0	0	0	0.36	0	0	2	0	0	5.5
2384	4791	52	2	5	4	2	2	0	2	0	0	0	0	4.044999999999998	11	2	13	2	0	6.269230769230769
2403	4080	21	0	0	0	0	0	0	0	0	0	0	0	0.5750000000000003	0	0	0	0	0	7.857142857142857
2446	929	2	0	0	0	2	0	0	0	0	0	0	0	0.22	0	0	0	0	0	2.0
2484	3049	5	0	3	0	0	0	0	0	0	0	0	0	1.3099999999999998	3	0	3	0	0	2.4
2503	1615	1	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	6.0
2511	3505	10	2	0	0	6	2	2	0	0	0	2	0	0.94	0	0	2	2	0	2.6
2541	886	10	0	0	0	0	0	0	0	0	0	0	0	0.31	0	0	2	0	0	7.6
2564	4865	3	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	6.0
2570	3049	158	43	0	138	0	2	0	0	41	0	0	0	22.760000000000005	18	4	102	43	13	1.7848101265822784
2603	4467	2698	34	0	0	36	77	177	0	0	2	5	4	93.82500000000265	19	3	69	30	24	7.0237212750185325
2604	4467	2335	410	18	142	1137	286	85	9	51	299	23	4	208.56000000000677	347	274	524	396	361	3.3310492505353317
2611	2976	6	0	0	0	0	0	0	0	0	0	0	0	0.26	0	0	0	0	0	5.666666666666667
2632	3953	2	0	0	0	2	0	0	0	0	0	0	0	0.22	2	0	2	0	0	2.0
2641	4467	8	2	0	0	2	2	0	0	0	2	0	0	0.4800000000000001	0	0	2	2	0	5.5
2652	4467	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
2667	833	7	0	0	0	0	0	2	0	0	0	0	0	0.31	0	0	3	0	0	5.571428571428571
2669	833	25	6	2	0	0	3	0	0	0	0	3	0	1.5599999999999998	5	3	8	6	3	7.2
2674	222	3	0	0	0	0	0	0	0	0	0	0	0	0.07500000000000001	0	0	0	0	0	8.0
2681	3953	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	2	0	0	8.0
2706	4467	3392	239	0	4	0	1148	1180	0	0	0	119	99	214.31000000001094	120	73	333	193	153	4.030070754716981
2726	4080	248	0	0	0	0	0	10	0	0	0	0	0	7.880000000000014	0	0	0	0	0	7.395161290322581
2734	886	5	2	0	0	0	0	0	0	0	0	0	0	0.165	0	0	2	2	0	7.0
2753	4080	15	0	0	0	0	0	0	0	0	0	0	0	0.4450000000000002	0	0	0	0	0	7.133333333333334
2760	4467	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	8.0
2764	886	6	2	2	0	0	0	0	0	0	0	0	0	0.9199999999999999	2	0	4	2	2	6.0
2777	4080	2116	0	0	0	0	2	5	0	0	0	0	0	72.47499999999967	0	0	0	0	0	6.982986767485822
2788	1581	2	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	5.0
2805	4467	143	0	0	0	0	2	0	0	0	0	0	0	3.8249999999999913	0	0	0	0	0	8.65034965034965
2807	2849	15	2	0	0	0	0	0	0	0	0	0	0	0.52	0	0	2	2	2	6.6
2811	3576	16	0	0	0	0	0	0	0	0	0	0	0	0.4000000000000001	0	0	0	0	0	11.0
2813	1074	3	0	0	0	0	0	3	0	0	0	0	0	0.18	0	0	0	0	0	4.0
2821	6239	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
2837	4791	5	0	0	0	0	0	5	0	0	0	0	0	0.3	5	0	5	0	0	4.0
2837	888	8	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	0	7.25
2838	886	24	13	4	3	2	11	4	2	3	2	4	2	3.460000000000001	9	7	17	13	4	2.3333333333333335
2850	4913	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
2864	3049	1	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0	0	7.0
2865	4098	2	0	0	0	0	0	0	0	0	0	0	0	0.1	2	0	2	0	0	5.0
3110	2522	3	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	7.0
3154	6239	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	8.0
3158	5479	1	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0	0	0	9.0
3171	886	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
3182	807	2	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	7.0
3196	5892	1	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	1	0	0	7.0
3265	2931	5	3	0	0	0	0	0	0	0	0	0	0	0.21	2	0	5	3	0	5.8
3305	4080	22	0	0	0	0	0	6	0	0	0	0	0	0.7850000000000003	0	0	0	0	0	7.181818181818182
3307	4467	2	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	5.0
3309	4467	4	0	0	0	0	0	2	0	0	0	0	0	0.16999999999999998	0	0	0	0	0	6.0
3316	2336	37	16	2	24	2	2	2	2	14	0	0	0	5.385000000000002	8	6	20	16	12	1.9189189189189189
3317	2336	8	2	0	0	0	0	4	0	0	0	0	0	0.43999999999999995	0	0	2	2	2	4.5
3318	2336	12	0	2	0	6	2	0	0	0	0	0	0	1.7200000000000004	2	0	4	0	0	2.5
3327	2976	6	0	0	0	0	0	4	0	0	0	0	0	0.3	0	0	0	0	0	5.0
3357	5892	3	0	0	0	0	1	0	0	0	0	0	0	0.16	1	0	3	0	0	5.0
3358	5892	5	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	3	0	0	6.0
3393	2608	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
3430	929	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
3442	807	2	0	0	0	2	0	0	0	0	0	0	0	0.22	0	0	0	0	0	2.0
3452	587	50	29	31	0	2	0	5	29	0	0	0	0	13.585000000000006	31	29	31	29	25	2.38
3456	929	2	0	0	0	0	2	0	0	0	0	0	0	0.16	0	0	0	0	0	3.0
3470	2510	2	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	6.0
3477	4080	17	0	0	0	0	0	2	0	0	0	0	0	0.5400000000000001	0	0	0	0	0	7.764705882352941
3478	4467	304	10	0	0	0	2	4	0	0	0	0	2	8.020000000000044	0	0	6	6	6	8.1875
3483	1395	3	0	0	0	0	0	0	0	0	0	0	0	0.07500000000000001	0	0	0	0	0	10.0
3510	2410	5	0	0	0	0	2	0	0	0	0	0	0	0.26	0	0	2	0	0	5.4
3524	807	2	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	6.0
3525	807	2	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	5.0
3541	5075	2	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	6.0
3545	888	4	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	8.5
3550	4467	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	8.0
3551	4467	613	10	0	0	0	2	0	0	0	0	0	0	18.675	2	2	14	10	6	7.740619902120717
3557	4467	1870	15	0	0	0	2	4	0	0	0	0	0	59.56499999999907	2	2	28	6	6	7.3449197860962565
3568	886	28	4	0	0	0	0	0	0	0	0	0	0	0.8850000000000006	0	0	2	2	0	7.607142857142857
3575	3646	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
3596	4080	2	0	0	0	0	0	2	0	0	0	0	0	0.12	0	0	0	0	0	4.0
3616	3701	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
3622	3701	8	4	0	0	0	0	0	0	0	0	0	0	0.31	2	2	4	4	2	6.25
3638	1943	3	3	0	0	0	3	0	0	0	0	3	0	0.24	0	0	3	3	3	3.0
3650	1521	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
3652	6064	2	0	2	0	0	0	0	0	0	0	0	0	0.82	2	0	2	0	0	0.0
3671	4467	144	0	0	0	0	0	0	0	0	0	0	0	3.664999999999991	0	0	0	0	0	8.847222222222221
3673	4080	114	0	0	0	3	18	18	0	0	0	0	0	5.304999999999998	0	0	0	0	0	5.868421052631579
3674	4080	82	0	0	0	28	24	11	0	0	0	0	0	6.410000000000002	0	0	2	0	0	3.597560975609756
3680	4080	27	0	0	9	10	1	3	0	0	0	0	0	3.000000000000001	0	0	0	0	0	2.3703703703703702
3684	4080	5	0	0	0	0	0	0	0	0	0	0	0	0.24000000000000005	0	0	0	0	0	5.2
3685	4080	4476	50	0	4	4073	333	34	0	0	50	0	0	478.8900000000393	21	7	53	17	14	2.1114834673815905
3686	4080	2	0	0	0	2	0	0	0	0	0	0	0	0.22	0	0	0	0	0	2.0
3687	4080	105	3	0	26	6	14	18	0	3	0	0	0	8.565000000000001	1	1	3	1	1	3.980952380952381
3696	4311	37	4	0	0	0	0	2	0	0	0	0	2	1.1899999999999997	1	0	5	4	0	7.135135135135135
3699	1340	141	23	0	0	7	0	6	0	0	0	0	2	5.185000000000002	4	0	37	19	9	7.73758865248227
3725	886	2	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	7.0
3727	5671	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
3731	5671	2	0	2	0	0	0	0	0	0	0	0	0	0.82	2	0	2	0	0	0.0
3738	4080	14	0	0	0	0	0	0	0	0	0	0	0	0.3600000000000001	0	0	0	0	0	8.285714285714286
3744	4467	3350	182	0	0	0	756	801	0	0	0	100	70	177.41000000000307	80	39	236	131	64	4.959402985074627
3745	4467	8	0	0	0	0	0	0	0	0	0	0	0	0.19999999999999998	0	0	0	0	0	8.5
3753	4080	2617	0	0	0	10	26	17	0	0	0	0	0	102.34000000000009	0	0	1	0	0	6.530378295758502
3762	2410	3	0	3	0	0	0	0	0	0	0	0	0	1.23	3	0	3	0	0	0.0
3784	2410	12	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	9.0
3785	2410	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
3790	4080	22	0	0	0	0	0	0	0	0	0	0	0	0.6000000000000002	0	0	0	0	0	8.5
3839	4068	3	3	0	0	0	0	3	0	0	0	0	3	0.18	0	0	3	3	0	4.0
3841	4791	5	0	0	0	0	5	0	0	0	0	0	0	0.4	2	0	2	0	0	3.0
3843	5447	9	0	0	0	2	2	0	0	0	0	0	0	0.525	0	0	4	0	0	5.333333333333333
3849	4098	83	46	12	12	42	15	0	7	6	26	7	0	12.739999999999991	20	13	53	39	24	1.8433734939759037
3918	4080	37	0	0	0	0	0	0	0	0	0	0	0	1.0850000000000006	0	0	0	0	0	7.864864864864865
3935	886	4	0	0	0	2	2	0	0	0	0	0	0	0.38	2	0	2	0	0	2.5
3988	1241	4	4	0	2	2	0	0	0	2	2	0	0	0.54	4	4	4	4	4	1.5
3992	4467	6	0	0	0	4	2	0	0	0	0	0	0	0.6	0	0	0	0	0	2.3333333333333335
4015	3953	2	0	0	0	0	0	0	0	0	0	0	0	0.1	2	0	2	0	0	5.0
4019	4467	3394	2009	3366	28	0	0	0	1990	19	0	0	0	1384.5400000000461	3383	2003	3389	2009	1666	0.008249852681202121
4025	580	691	61	10	10	21	43	14	6	0	6	11	0	28.954999999999856	63	24	118	54	27	7.276410998552822
4049	4098	22	0	0	0	0	0	2	0	0	0	0	0	0.9300000000000004	4	0	6	0	0	5.818181818181818
4051	3953	2	2	0	0	0	0	0	0	0	0	0	0	0.06	2	2	2	2	0	7.0
4065	888	10	0	0	0	0	2	2	0	0	0	0	0	0.5	0	0	2	0	0	5.2
4066	888	4	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	8.5
4081	2871	2	0	0	0	0	2	0	0	0	0	0	0	0.16	2	0	2	0	0	3.0
4084	5337	2	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	5.0
4099	4467	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	8.0
4105	833	17	0	0	0	0	0	0	0	0	0	0	0	0.49000000000000016	0	0	0	0	0	7.882352941176471
4106	833	55	3	4	3	5	5	6	0	0	3	0	0	4.595	21	0	36	3	0	4.890909090909091
4115	5383	2	2	0	0	0	2	0	0	0	0	2	0	0.16	2	2	2	2	0	3.0
4181	435	28	0	0	0	0	0	0	0	0	0	0	0	0.7450000000000004	0	0	3	0	0	7.821428571428571
4184	3498	10	4	0	0	2	0	0	0	0	0	0	0	0.4300000000000001	2	0	6	4	2	7.2
4186	3677	8	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	2	0	0	7.25
4187	5851	3	3	0	0	0	0	0	0	0	0	0	0	0.07500000000000001	0	0	3	3	3	8.0
4192	2501	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	8.0
4200	4467	1303	27	0	0	0	2	4	0	0	0	0	0	38.45499999999909	8	0	33	17	13	7.760552570990023
4201	886	4	0	0	0	0	0	2	0	0	0	0	0	0.21999999999999997	0	0	2	0	0	4.5
4208	929	2	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	5.0
4209	5671	2	2	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	8.0
4236	3348	3	0	0	0	0	0	0	0	0	0	0	0	0.07500000000000001	0	0	0	0	0	9.0
4237	4080	561	2	0	0	2	44	112	0	0	0	0	2	25.419999999999895	0	0	2	2	2	5.75222816399287
4239	202	33	0	0	0	0	0	4	0	0	0	0	0	1.2899999999999998	0	0	0	0	0	6.636363636363637
4274	5968	1	0	0	0	0	1	0	0	0	0	0	0	0.08	0	0	0	0	0	3.0
4296	929	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	8.0
4321	1436	56	3	0	0	0	0	3	0	0	0	0	0	1.9000000000000001	0	0	4	2	0	7.339285714285714
4328	5981	4	0	0	0	0	0	2	0	0	0	0	0	0.22	0	0	4	0	0	4.5
4389	5586	416	28	2	0	6	6	80	2	0	0	0	11	18.835000000000026	22	14	37	25	23	5.8389423076923075
4393	4994	43	0	0	0	0	0	0	0	0	0	0	0	1.1949999999999998	0	0	0	0	0	8.186046511627907
4396	3571	9	0	0	9	0	0	0	0	0	0	0	0	1.44	0	0	7	0	0	1.0
4417	5757	6	0	0	0	0	0	0	0	0	0	0	0	0.28	2	0	2	0	0	5.333333333333333
4430	3516	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	9.0
4431	3498	13	6	0	2	0	0	0	0	2	0	0	0	0.6150000000000002	2	2	8	6	0	6.615384615384615
4437	1167	5	4	5	0	0	0	0	4	0	0	0	0	2.05	5	4	5	4	4	0.0
4440	1795	102	6	0	0	2	0	38	0	0	0	0	3	5.209999999999995	5	5	8	6	6	4.950980392156863
4447	2282	2	0	0	0	0	2	0	0	0	0	0	0	0.16	0	0	2	0	0	3.0
4448	1186	4	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	0	7.0
4455	4912	6	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0	9.0
4468	5651	4	0	1	0	0	0	0	0	0	0	0	0	0.48500000000000004	1	0	1	0	0	6.75
4473	4098	83	23	0	0	3	38	30	0	0	3	14	6	5.679999999999998	4	0	26	20	13	3.7590361445783134
4506	1707	54	39	46	6	0	0	2	38	1	0	0	0	19.940000000000005	49	39	49	39	23	0.25925925925925924
4515	5344	28	24	26	2	0	0	0	24	0	0	0	0	10.980000000000002	26	24	26	24	22	0.07142857142857142
4529	807	2	2	0	2	0	0	0	0	2	0	0	0	0.32	2	2	2	2	2	1.0
4530	2020	11	2	0	2	0	0	2	0	0	0	0	2	0.7	0	0	4	2	0	5.545454545454546
4590	888	8	6	0	0	0	8	0	0	0	0	6	0	0.64	2	2	6	6	4	3.0
4595	886	23	0	2	0	2	0	0	0	0	0	0	0	1.6200000000000003	2	0	2	0	0	6.3478260869565215
4612	315	57	0	0	0	0	6	19	0	0	0	0	0	2.78	2	0	2	0	0	5.228070175438597
4613	315	9	0	0	0	0	0	0	0	0	0	0	0	0.22499999999999998	0	0	0	0	0	8.0
4641	1331	2	0	2	0	0	0	0	0	0	0	0	0	0.82	2	0	2	0	0	0.0
4679	929	2	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	6.0
4685	886	2	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	7.0
4722	4467	10	0	0	0	0	2	2	0	0	0	0	0	0.47000000000000003	0	0	0	0	0	5.6
4732	4467	3376	562	6	943	1132	717	411	2	323	165	51	17	367.85500000001934	679	403	1002	536	464	2.3335308056872037
4744	4867	4	2	0	0	0	0	0	0	0	0	0	0	0.16	0	0	2	0	0	6.0
4759	5096	2	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	7.0
4831	4098	2	0	0	0	0	2	0	0	0	0	0	0	0.16	2	0	2	0	0	3.0
4848	315	61	0	0	0	4	6	0	0	0	0	0	0	2.795	2	0	2	0	0	5.983606557377049
4859	886	2	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	2	0	0	6.0
4864	888	6	2	2	4	0	0	0	0	2	0	0	0	1.46	4	2	6	2	0	0.6666666666666666
4870	4080	68	0	0	0	4	0	1	0	0	0	0	0	2.319999999999999	0	0	0	0	0	7.264705882352941
4880	704	2	0	0	0	0	2	0	0	0	0	0	0	0.16	2	0	2	0	0	3.0
4924	4080	8947	82	0	24	311	5122	1529	0	1	9	56	9	623.1999999999854	34	29	98	73	72	3.74181289817816
4925	4080	10	0	0	0	0	2	2	0	0	0	0	0	0.45	0	0	0	0	0	5.8
4951	889	2	2	2	0	0	0	0	2	0	0	0	0	0.82	2	2	2	2	2	0.0
4967	5009	29	0	0	0	1	0	0	0	0	0	0	0	0.9000000000000002	1	0	1	0	0	8.344827586206897
4970	4467	22	0	0	0	0	4	6	0	0	0	0	0	1.1000000000000003	0	0	2	0	0	5.454545454545454
4980	4467	2733	86	0	0	4	316	706	0	0	0	13	18	143.25000000000225	39	22	137	78	59	4.893889498719356
5006	807	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	8.0
5090	888	2	0	0	0	2	0	0	0	0	0	0	0	0.22	0	0	0	0	0	2.0
5092	888	10	2	0	0	0	0	0	0	0	0	0	0	0.45999999999999996	0	0	2	2	2	5.4
5113	4467	3396	906	6	2261	1059	69	1	2	618	274	12	0	486.2900000000341	1091	569	1417	779	538	1.3515901060070672
5123	4398	12	0	0	0	4	4	0	0	0	0	0	0	0.9199999999999999	2	0	6	0	0	3.6666666666666665
5134	4080	31	0	0	0	0	0	1	0	0	0	0	0	0.8150000000000004	0	0	0	0	0	8.35483870967742
5142	4080	66	0	0	0	0	1	2	0	0	0	0	0	2.3099999999999996	0	0	0	0	0	6.7272727272727275
5164	886	12	2	0	0	2	2	0	0	0	0	0	0	0.62	2	0	4	2	0	5.666666666666667
5193	886	28	11	0	0	0	2	12	0	0	0	0	6	1.5100000000000007	0	0	13	11	8	4.714285714285714
5205	4409	2	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	10.0
5374	1066	417	315	296	54	11	8	2	274	38	1	2	0	133.86499999999913	315	288	340	312	261	0.9136690647482014
5382	4467	1425	10	2	0	0	0	5	0	0	0	0	0	40.5549999999998	2	0	14	6	4	7.698947368421052
5383	4467	756	6	0	0	0	0	0	0	0	0	0	0	26.740000000000162	0	0	20	2	0	6.75
5483	992	10	0	0	0	0	0	0	0	0	0	0	0	0.24999999999999997	0	0	0	0	0	9.4
5484	4776	1	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	5.0
5597	5009	24	0	0	0	0	0	6	0	0	0	0	0	0.9300000000000004	0	0	0	0	0	6.833333333333333
5598	1644	2	0	0	0	2	0	0	0	0	0	0	0	0.22	2	0	2	0	0	2.0
5630	73	10	2	0	0	0	0	0	0	0	0	0	0	0.24999999999999997	0	0	2	2	2	11.0
5637	4735	35	9	7	0	9	0	0	4	0	5	0	0	4.56	13	6	16	9	9	4.085714285714285
5638	992	4	0	0	0	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	7.5
5647	4430	1	0	0	0	0	1	0	0	0	0	0	0	0.08	0	0	0	0	0	3.0
5674	3516	2	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	2	0	0	7.0
5848	4042	154	44	0	105	19	11	16	0	26	2	2	14	20.87999999999999	24	4	60	38	36	1.655844155844156
5868	5782	2	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	5.0
5870	4476	5	0	0	0	0	0	0	0	0	0	0	0	0.13999999999999999	0	0	0	0	0	7.6
