25	54959
25	111204
25	15156
25	2301
25	15588
25	32892
25	36952
25	15355
25	73206
25	64867
25	64721
25	64721
25	5602
25	48577
25	122717
25	132069
25	116634
25	32006
25	28374
25	96910
25	83794
25	24324
25	132098
25	26218
25	32006
25	36971
25	28105
25	119038
25	14577
25	24192
25	10969
25	117948
25	18143
25	82462
25	125726
25	65985
25	2792
25	67777
25	120740
25	85394
25	131250
25	32892
25	95141
25	110187
25	98888
25	109160
25	9076
25	57479
25	30324
25	95798
25	56520
25	44678
25	3172
25	3284
25	74353
26	60357
26	111801
26	79093
26	49353
26	99843
26	107389
26	81157
26	107417
26	48169
26	86758
26	94424
26	53766
26	8292
26	53766
26	36612
26	106265
26	92089
26	91656
26	31723
26	36223
26	116092
26	52375
26	96139
26	96180
26	78830
26	60229
26	15355
26	31091
26	44999
26	67466
26	57984
26	61501
26	10579
26	61110
26	49920
26	52264
26	33224
26	104505
26	67222
26	32430
26	78832
26	17878
26	107389
26	107389
26	53828
26	81356
26	58031
26	114082
26	67655
26	51317
26	41973
26	106162
26	15355
26	74353
26	98822
26	17878
26	15355
26	34279
26	66627
26	85350
26	62425
26	58117
26	31103
26	117424
26	47582
26	44092
26	92885
26	64832
26	103953
26	15355
26	53824
26	9356
26	93967
26	17878
26	81049
26	33048
26	16055
26	69807
26	6195
26	101039
26	119847
26	59751
26	75150
26	87554
26	115328
26	124007
26	66086
26	68858
26	123170
26	53071
26	31340
26	34196
26	64312
26	49199
26	49963
26	107389
26	13570
26	76443
26	73833
26	90522
26	95981
26	46721
26	27972
26	95981
26	51251
26	31104
26	40145
26	57865
26	98224
26	132974
28	26099
28	10841
28	74353
28	118927
28	67831
28	117236
28	9429
28	83891
28	24228
28	73206
28	71671
28	32246
28	73206
28	32246
28	91795
28	121538
28	71671
28	74353
28	65258
28	123764
28	67831
28	32660
28	117236
28	67543
28	74353
28	29358
28	74353
28	78068
28	71681
28	120571
28	91521
28	121639
28	129829
28	52015
28	67831
28	20270
28	67831
28	67747
28	71684
28	20272
28	122610
28	121512
28	102933
28	83917
28	67831
28	44308
28	44678
28	121512
28	56679
28	121512
28	116110
28	74353
28	74353
28	121563
28	67831
28	66193
28	78068
28	129418
28	78068
28	102933
28	121512
28	121512
28	74353
28	39307
28	103599
28	87994
28	68350
28	121512
28	21253
28	17878
28	104933
28	44603
28	74353
28	46836
28	101860
28	62971
28	74353
28	74353
28	35570
28	17878
28	67831
28	37149
28	103309
28	37149
28	17878
28	82131
28	120741
28	59751
28	132529
28	74353
28	35582
28	19723
28	84220
28	56245
28	46466
28	39329
28	130100
28	104434
28	120127
28	120127
28	129010
28	77934
28	48254
28	71671
28	71671
28	71671
28	67831
28	51947
28	67831
30	73206
30	37819
30	108717
30	92196
30	73116
30	86482
30	115661
30	81946
30	64461
30	15355
30	73206
30	87606
30	59989
30	11192
30	21317
30	63554
30	63554
30	107935
30	73206
30	92978
30	56731
30	17878
30	72396
30	73206
30	74353
30	49910
30	120730
30	73206
30	11143
30	18869
30	73063
30	107528
30	17878
30	97088
30	62494
30	73206
30	62494
30	58824
30	107017
30	84503
30	107389
30	62101
30	62101
30	62101
30	87606
30	73206
30	87606
30	74353
30	56037
30	4601
30	124069
30	124494
30	123787
30	30369
30	111737
30	81488
30	120227
30	73206
30	17878
30	40391
30	47474
30	66069
30	87607
30	73206
30	81108
30	15355
30	73206
30	64461
30	2934
30	23757
30	74353
30	24506
30	24506
30	111116
30	23757
30	11284
30	95394
30	81561
30	36674
30	65388
30	108782
30	73206
30	2324
30	103521
30	37819
30	100477
30	33288
30	65337
30	58205
30	45080
30	45244
30	40431
30	59137
30	59137
30	74353
30	90045
30	59751
30	55905
30	97117
30	94823
30	73206
30	73206
30	75221
30	98767
30	15355
32	112676
32	115141
32	73206
32	101784
32	46283
32	25188
32	18241
32	36338
32	125354
32	75028
32	108829
32	3935
32	71340
32	73206
32	81955
32	118598
32	65695
32	107389
32	29429
32	5185
32	30988
32	72573
32	12850
32	29496
32	73206
32	27242
32	107854
32	43150
32	86074
32	62219
32	81225
32	94718
32	92862
32	15932
32	120202
32	86166
32	37029
32	70961
32	51853
32	58829
32	110254
32	100881
32	9644
32	35031
32	107389
32	78565
32	28345
32	10494
32	31235
32	126010
32	107528
32	11246
32	74235
32	97655
32	47474
32	2934
32	40563
32	27178
32	122235
32	40115
32	94237
32	19516
32	95891
32	3483
32	15355
32	114487
32	56929
32	21043
32	82775
32	2934
32	31340
32	31014
32	103061
32	81388
32	80247
32	111116
32	81388
32	107854
32	124494
32	89992
32	125001
32	52995
32	72511
32	89440
32	55607
32	11154
32	21291
32	89155
32	67645
32	81388
32	28130
32	32034
32	9899
32	97756
32	89442
32	94139
32	28134
32	86758
32	81370
32	101784
32	65996
32	117816
32	47474
32	85105
32	11094
32	80992
32	23300
33	89023
33	121819
33	101418
33	106370
33	89032
33	56419
33	84907
33	17878
33	108563
33	17814
33	11022
33	50794
33	74353
33	17814
33	126358
33	59777
33	13452
33	30609
33	132245
33	6671
33	71078
33	13466
33	102758
33	80800
33	80800
33	65563
33	117850
33	15355
33	101129
33	101129
33	17878
33	57985
33	57985
33	94579
33	17878
33	17878
33	17878
33	29368
33	72243
33	99236
33	93263
33	16425
33	16851
33	48336
33	73906
33	33945
33	16451
33	94031
33	42789
33	85032
33	104026
33	40531
33	85051
33	29144
33	13406
33	89051
33	74353
33	17878
33	93342
33	93345
33	14586
33	5591
33	117850
33	17878
33	15355
33	88887
33	15355
33	50721
33	108266
33	93391
33	15355
33	93398
33	73581
33	59232
33	81761
33	17878
33	17878
33	52433
33	93945
33	93961
33	83944
33	89187
33	129691
33	121787
33	84807
33	23643
33	94000
33	84812
33	101418
33	55958
33	48846
33	116532
33	116532
33	51771
33	59898
33	133175
33	124698
33	88995
33	30369
33	64331
33	17878
33	89267
33	28865
34	97079
34	22823
34	52499
34	94143
34	20180
34	97964
34	71620
34	25827
34	20180
34	72688
34	73206
34	25514
34	69433
34	69352
34	107528
34	128368
34	48148
34	106122
34	31653
34	129324
34	7662
34	94844
34	111603
34	20692
34	121166
34	111824
34	78681
34	73206
34	53365
34	32667
34	94554
34	94143
34	7274
34	66858
34	99904
34	66522
34	47843
34	46765
34	73127
34	67226
34	119400
34	74353
34	98416
34	119702
34	74353
34	104789
34	29130
34	9184
34	44776
34	24928
34	21735
34	20772
34	95370
34	120622
34	29503
34	112225
34	47474
34	116284
34	100253
34	55905
34	106431
34	36664
34	101164
34	124249
34	28202
34	81374
34	17878
34	67847
34	44678
34	17878
34	84048
34	6742
34	29429
34	10359
34	87776
34	69803
34	64461
34	104234
34	125896
34	97756
34	67831
34	124990
34	70030
34	65516
34	76441
34	94554
34	63487
34	95968
34	95968
34	67777
34	55903
34	55903
34	125644
34	7783
34	99797
34	66167
34	19376
34	50037
34	53365
34	122156
34	47140
34	9563
34	11770
34	95800
34	30012
34	30012
34	63346
34	79216
34	35966
34	79220
36	117508
36	111574
36	11601
36	30577
36	59921
36	107389
36	63992
36	2864
36	3199
36	64005
36	95586
36	15355
36	18349
36	80324
36	100863
36	70332
36	30652
36	746
36	36359
36	36359
36	74353
36	24565
36	67831
36	55370
36	35179
36	51711
36	65296
36	125708
36	18115
36	42780
36	6897
36	56679
36	100727
36	75493
36	12770
36	12770
36	12771
36	12772
36	9502
36	90594
36	90594
36	72764
36	100057
36	100057
36	100057
36	100763
36	33545
36	19307
36	19307
36	43618
36	101859
36	43618
36	65389
36	6897
36	18907
36	45255
36	31006
36	31006
36	28137
36	6570
36	6570
36	107431
36	45056
36	28137
36	122722
36	17899
36	62439
36	78069
36	38490
36	38490
36	13313
36	129928
36	129928
36	98888
36	76556
36	98888
36	98888
36	106725
36	65389
36	65389
36	39329
36	108674
36	2864
36	98888
36	42563
36	9272
36	4969
36	91372
36	7303
36	28137
36	74328
36	28137
36	51251
36	28137
36	28137
36	31028
36	109668
36	34650
36	34650
36	34650
36	107431
36	28141
36	71199
37	121707
37	84894
37	84904
37	73206
37	24725
37	74297
37	79852
37	89052
37	24406
37	24725
37	79852
37	124767
37	15816
37	63696
37	23699
37	87017
37	28410
37	101662
37	87017
37	74353
37	126521
37	47837
37	51441
37	55905
37	37540
37	49530
37	74691
37	33311
37	52616
37	17878
37	32427
37	32830
37	94579
37	121881
37	101314
37	13406
37	114926
37	126855
37	55664
37	119446
37	104518
37	32463
37	49320
37	61416
37	5427
37	15963
37	72975
37	17878
37	94581
37	13406
37	62423
37	94880
37	74065
37	94161
37	93832
37	85054
37	17878
37	66350
37	84046
37	52847
37	55905
37	62503
37	23492
37	78146
37	85105
37	104951
37	133038
37	104075
37	12701
37	17878
37	119446
37	68605
37	48397
37	117304
37	17878
37	49289
37	93965
37	77057
37	49292
37	66660
37	47785
37	68313
37	113223
37	15355
37	53317
37	49305
37	19376
37	14586
37	48138
37	32892
37	116532
37	59636
37	94813
37	94813
37	94020
37	52592
37	24852
37	108563
37	44161
37	119874
37	121703
38	25972
38	131691
38	49262
38	104990
38	67831
38	70144
38	91231
38	33417
38	66043
38	48729
38	123134
38	118358
38	123171
38	18026
38	120499
38	67831
38	74937
38	39751
38	61832
38	73043
38	67831
38	17878
38	67831
38	127907
38	79239
38	33417
38	97211
38	97211
38	119451
38	97704
38	39734
38	54704
38	122719
38	74353
38	74353
38	57183
38	122849
38	111061
38	134044
38	20037
38	71288
38	98403
38	79915
38	98338
38	20765
38	71408
38	84277
38	66407
38	17878
38	91724
38	39734
38	98338
38	39734
38	123129
38	14739
38	13461
38	48734
38	69408
38	48146
38	117127
38	61835
38	61835
38	61835
38	61536
38	61835
38	18898
38	123129
38	6135
38	71723
38	69401
38	13363
38	61835
38	71726
38	97704
38	97828
38	17755
38	72240
38	68474
38	39751
38	97704
38	61510
38	67339
41	7633
41	50144
41	46104
41	56643
41	74299
41	49595
41	15355
41	63993
41	63993
41	127922
41	112681
41	132424
41	132424
41	43585
41	13226
41	30260
41	51056
41	74353
41	5236
41	88139
41	17878
41	100973
41	7682
41	7682
41	7682
41	49983
41	132437
41	122610
41	1818
41	76005
41	85340
41	44269
41	3964
41	110132
41	67557
41	34789
41	24145
41	67557
41	60467
41	1648
41	92328
41	110132
41	52258
41	97828
41	17878
41	44318
41	110132
41	120106
41	120106
41	74338
41	39459
41	17878
41	94170
41	124498
41	28952
41	67165
41	22605
41	120848
41	37149
41	78069
41	37149
41	37149
41	89881
41	29543
41	67717
41	121512
41	105930
41	25401
41	4052
41	2106
41	74338
41	22633
41	98888
41	104984
41	10382
41	56858
41	20270
41	67715
41	39329
41	43585
41	51056
41	43585
41	15237
41	51038
41	85340
41	49492
41	34789
41	7296
41	7296
41	74353
41	108697
41	121512
41	26645
41	53741
41	74353
41	25411
42	70430
42	42588
42	104618
42	60363
42	63060
42	74353
42	132772
42	112403
42	119354
42	55999
42	15100
42	15100
42	86223
42	52250
42	66034
42	87659
42	37538
42	16815
42	126855
42	126294
42	84134
42	101835
42	55056
42	84134
42	30652
42	30652
42	30652
42	30652
42	118183
42	24431
42	84140
42	74556
42	84144
42	112461
42	99108
42	122683
42	99115
42	48577
42	65595
42	60430
42	63306
42	12056
42	12056
42	12056
42	95626
42	30700
42	121212
42	1270
42	72458
42	51735
42	66628
42	25126
42	128263
42	2067
42	119417
42	121353
42	67831
42	74353
42	44678
42	74946
42	67851
42	20618
42	63306
42	32006
42	3934
42	32006
42	48645
42	54997
42	44678
42	2397
42	73206
42	10773
42	56319
42	1910
42	17878
42	123694
42	123694
42	24462
42	132765
42	6403
42	6403
42	6403
42	100481
42	75166
42	104093
42	75493
42	65396
42	65396
42	6803
42	12677
42	124143
42	108812
42	67831
42	3284
42	130319
42	130319
42	56679
42	124476
42	17878
42	17878
42	112387
42	15513
42	104990
43	66514
43	17878
43	9248
43	17878
43	15355
43	80331
43	17878
43	17878
43	17878
43	51798
43	17878
43	17878
44	109941
44	11128
44	37749
44	33899
44	33676
44	86758
44	73206
44	29810
44	107935
44	55622
44	107389
44	129524
44	32892
44	95674
44	12229
44	36674
44	73206
44	23089
44	67060
44	74353
44	73397
44	31192
44	101662
44	23702
44	74353
44	67968
44	66584
44	95853
44	23924
44	107389
44	23928
44	97290
44	45153
44	50178
44	73119
44	73206
44	110489
44	100989
44	132994
44	17878
44	53063
44	53659
44	44776
44	91692
44	53063
44	113760
44	111092
44	111445
44	124595
44	109752
44	37651
44	51192
44	109752
44	66060
44	67629
44	29777
44	68313
44	94956
44	47785
44	69519
44	68743
44	53063
44	133161
44	102780
44	10737
44	4548
44	49530
44	23570
44	74353
44	118652
44	96098
44	86060
44	4242
44	36674
44	95108
44	23880
44	32892
44	127565
44	105386
44	84711
44	107389
44	17814
44	107528
44	16608
44	102072
44	59597
44	106466
44	36571
44	97082
44	106466
44	102690
44	80954
44	73986
44	99510
44	64307
44	52805
44	39480
44	11192
44	23805
44	47785
44	24549
44	32327
44	47474
44	108563
44	73206
44	19731
44	55466
44	17814
47	45268
47	111707
47	73206
47	128357
47	39459
47	36596
47	66220
47	116084
47	117355
47	36239
47	107380
47	10104
47	128372
47	20260
47	94686
47	59785
47	5662
47	101942
47	106125
47	120575
47	889
47	106272
47	64941
47	132289
47	132289
47	132289
47	117713
47	64672
47	61416
47	64672
47	127163
47	129374
47	97655
47	33350
47	106147
47	57237
47	86097
47	20100
47	68303
47	103134
47	575
47	18342
47	6335
47	37438
47	67159
47	58091
47	84541
47	104313
47	86709
47	130968
47	18346
47	11099
47	11672
47	32892
47	368
47	99278
47	123524
47	107389
47	69676
47	33048
47	120472
47	53828
47	106456
47	104951
47	126916
47	86097
47	131420
47	11125
47	132738
47	47680
47	11192
47	33680
47	53316
47	73206
47	20197
47	111690
47	18346
47	51669
47	12837
47	11192
47	133038
47	4431
47	86097
47	86719
47	97594
47	11105
47	12158
47	55905
47	17339
47	9540
47	17814
47	78919
47	108686
47	131036
47	100666
47	13170
47	43435
47	97608
47	96179
47	56946
47	75572
47	32892
47	128357
47	97608
47	108469
47	124859
47	111910
47	44678
50	106099
50	73397
50	12000
50	59918
50	87641
50	46725
50	14348
50	122592
50	78565
50	55905
50	15826
50	48896
50	81398
50	24126
50	34233
50	72573
50	58780
50	88511
50	107552
50	117391
50	51192
50	111248
50	58414
50	110534
50	58419
50	70128
50	81217
50	103891
50	302
50	304
50	48999
50	125883
50	48999
50	86758
50	132455
50	315
50	54325
50	96661
50	63187
50	37563
50	81066
50	17878
50	11190
50	73910
50	28184
50	53063
50	4543
50	15355
50	11220
50	6713
50	73206
50	69401
50	107528
50	9960
50	44519
50	47785
50	21247
50	39341
50	124155
50	44892
50	124195
50	33048
50	109754
50	97573
50	71120
50	98338
50	114487
50	34445
50	107552
50	49805
50	68045
50	73206
50	124167
50	117040
50	37607
50	53562
50	61883
50	38485
50	125425
50	83853
50	93070
50	61749
50	67645
50	44678
50	72511
50	118222
50	67645
50	124167
50	110196
50	14219
50	29429
50	101579
50	27958
50	43229
50	6811
50	19561
50	71923
50	29336
50	110903
50	101069
50	124199
50	123825
50	125948
50	11094
50	124201
50	104746
50	55905
50	75095
52	97589
52	51156
52	73206
52	86758
52	21170
52	71926
52	56731
52	99986
52	12740
52	32892
52	71926
52	20539
52	18115
52	122356
52	107528
52	5393
52	99904
52	51669
52	25957
52	4851
52	86758
52	45951
52	37533
52	99904
52	60656
52	46272
52	37767
52	37767
52	17878
52	41897
52	41394
52	103878
52	18017
52	61292
52	107389
52	73206
52	106595
52	98676
52	98518
52	107854
52	67097
52	41949
52	73206
52	109999
52	25450
52	120381
52	98355
52	63887
52	98315
52	61329
52	44678
52	114110
52	32892
52	84351
52	49954
52	64281
52	54356
52	61329
52	89155
52	73206
52	73206
52	39779
52	13510
52	15355
52	32713
52	30369
52	13929
52	81732
52	78344
52	74459
52	117570
52	29429
52	78565
52	91465
52	74353
52	120419
52	107352
52	97608
52	117570
52	119714
52	73116
52	42112
52	25450
52	72647
52	39341
52	97608
52	8127
52	122646
52	96179
52	51669
52	50417
52	107389
52	107389
52	82483
52	99621
52	107376
52	20640
52	67627
52	107389
52	133713
52	46912
52	62874
52	120761
52	73206
52	42262
52	20055
52	46930
55	250
55	4983
55	91465
55	13375
55	29220
55	29220
55	69014
55	77346
55	107552
55	121143
55	12277
55	30591
55	116706
55	88262
55	91465
55	73325
55	116732
55	68999
55	1966
55	1966
55	15355
55	25211
55	11673
55	91465
55	2891
55	89992
55	48904
55	89992
55	42404
55	15557
55	50179
55	44763
55	23171
55	129556
55	41929
55	114384
55	27589
55	118299
55	40923
55	91831
55	5418
55	74353
55	64672
55	28322
55	91831
55	51669
55	81353
55	66167
55	18346
55	53365
55	65893
55	132697
55	58829
55	121102
55	125171
55	5571
55	29825
55	73206
55	73206
55	7419
55	7419
55	32892
55	41508
55	26569
55	64672
55	104319
55	33543
55	124957
55	124624
55	2765
55	68999
55	120409
55	24602
55	9351
55	109456
55	188
55	73214
55	73116
55	118527
55	112662
55	210
55	94295
55	13964
55	56614
55	15476
55	126607
55	413
55	48723
55	23353
55	18654
55	55905
55	30369
55	91465
55	23767
55	246
55	110180
55	100110
55	55905
55	79504
55	81427
55	44678
55	12909
55	119571
55	97325
55	72064
55	73214
55	25205
55	2549
55	28999
55	32892
57	73206
57	74353
57	74353
57	74353
57	73206
57	74353
57	18346
57	6360
57	89992
57	74353
57	53300
57	120107
57	107431
57	76208
57	74353
57	74353
57	74353
61	32892
61	56884
61	27295
61	85972
61	58004
61	102935
61	112673
61	93848
61	4667
61	96788
61	100666
61	64255
61	110094
61	16288
61	101704
61	57893
61	101975
61	36437
61	10427
61	66660
61	78485
61	81500
61	81500
61	72349
61	46310
61	59718
61	119969
61	111445
61	74773
61	60201
61	101975
61	111220
61	103084
61	104058
61	94873
61	12708
61	72875
61	37473
61	29830
61	74353
61	124269
61	61515
61	14829
61	27275
61	84838
61	48437
61	101704
61	122006
61	53063
61	85025
61	111500
61	29830
61	74353
61	26871
61	36389
61	131036
61	56091
61	90630
61	19160
61	22509
61	48999
61	60886
61	29825
61	91465
61	35089
61	81675
61	36585
61	107528
61	84769
61	37543
61	88937
61	118699
63	113698
63	86940
63	5616
63	20948
63	12713
63	121651
63	39459
63	4173
63	76475
63	122513
63	8913
63	74353
63	94956
63	78565
63	52433
63	83530
63	78615
63	4601
63	122513
63	24920
63	95166
63	25154
63	74763
63	36436
63	40750
63	4884
63	78565
63	89992
63	4651
63	40574
63	29496
63	107389
63	107015
63	107528
63	116766
63	53819
63	111485
63	111485
63	9909
63	9833
63	3412
63	25192
63	76448
63	27136
63	53365
63	110077
63	46079
63	18346
63	126080
63	109347
63	350
63	53365
63	63371
63	96098
63	40952
63	55905
63	45320
63	88463
63	78129
63	33284
63	15355
63	45345
63	9909
63	289
63	112148
63	111162
63	9909
63	15355
63	29958
63	13406
63	134318
63	398
63	24549
63	24742
63	59823
63	112518
63	53732
63	126409
63	6238
63	120258
63	12192
63	79005
63	350
63	79005
66	73206
66	56631
66	81704
66	73206
66	11128
66	123964
66	35607
66	4601
66	107389
66	24661
66	113659
66	66167
66	23919
66	108093
66	703
66	86060
66	52652
66	97608
66	117612
66	83898
66	65550
66	47474
66	113095
66	107389
66	64672
66	11086
66	59751
66	30059
66	41366
66	34384
66	41875
66	86758
66	52256
66	6280
66	6280
66	123474
66	36352
66	78565
66	6897
66	55349
66	107854
66	64832
66	27743
66	43257
66	115751
66	100203
66	85644
66	61125
66	112208
66	9345
66	73206
66	123473
66	97595
66	126732
66	30369
66	11210
66	74935
66	73206
66	11246
66	98895
66	47785
66	18116
66	103465
66	75221
66	85532
66	32727
66	107029
66	32015
66	66381
66	117570
66	125191
66	114487
66	76423
66	73206
66	114487
66	100084
66	32892
66	73069
66	89723
66	51669
66	94530
66	88530
66	66522
66	29670
66	40610
66	59387
66	41147
66	86060
66	47474
66	73206
66	67614
66	121786
66	15355
66	86060
66	67831
66	131034
66	84432
66	125924
66	107015
66	47785
66	107376
66	107528
66	62465
66	114565
66	107389
66	107389
66	66522
67	17878
67	77667
67	29532
67	80533
67	76520
67	26528
67	9892
67	9909
67	25898
67	2580
67	29544
67	104780
67	134149
67	112533
67	39404
67	13924
67	63312
67	36144
67	128163
67	120875
67	17878
67	23562
67	95324
67	74353
67	9909
67	23561
67	9918
67	27806
67	23562
67	60977
67	15417
67	15417
67	36599
67	42706
67	27844
67	122345
67	20397
67	18680
67	18690
67	79671
67	80588
67	109348
67	18675
67	15377
67	18680
67	60682
67	80533
67	23562
67	9839
67	9839
67	7701
67	9839
67	23477
67	18680
67	2580
67	23478
67	27544
67	18680
67	121208
67	18680
67	18680
67	9909
67	120875
67	63349
67	22951
67	18680
67	18680
67	18680
67	104786
67	24742
67	27023
67	22951
67	23559
70	42265
70	25154
70	128829
70	79845
70	27242
70	25154
70	112635
70	67627
70	86060
70	30305
70	9909
70	107389
70	11192
70	9909
70	86758
70	250
70	9345
70	106725
70	120875
70	9909
70	74233
70	101400
70	103218
70	30246
70	64658
70	9909
70	80568
70	88530
70	97608
70	122646
70	78568
70	20398
70	11088
70	73206
70	103277
70	122646
70	9833
70	67627
70	37974
70	17342
70	86542
70	35205
70	15417
70	17614
70	98355
70	109343
70	28524
70	47474
70	98355
70	4366
70	2555
70	29162
70	30017
70	109844
70	25928
70	47474
70	56946
70	94182
70	126732
70	82858
70	130366
70	25930
70	29016
70	21141
70	86758
70	52805
70	51143
70	44909
70	4582
70	99015
70	115390
70	81345
70	35286
70	116993
70	9909
70	25898
70	98355
70	29912
70	73206
70	18697
70	20008
73	77667
73	77671
73	9122
73	102189
73	128163
73	74299
73	114612
73	17878
73	87460
73	35728
73	15355
73	17878
73	15355
73	91812
73	79659
73	74353
73	91117
73	91117
73	91117
73	18680
73	105853
73	104780
73	9892
73	97292
73	9910
73	39404
73	104782
73	26149
73	104786
73	74353
73	24428
73	104295
73	27806
73	80489
73	25884
73	109349
73	30397
73	30397
73	9904
73	44678
73	15417
73	15417
73	9905
73	9905
73	3985
73	18680
73	91296
73	25896
73	15355
73	9909
73	102772
73	23562
73	60882
73	60882
73	29532
73	17878
73	74353
73	17878
73	9830
73	124262
73	25568
73	76406
73	76406
73	76406
73	76406
73	29162
73	76406
73	76406
73	63146
73	9832
73	9909
73	17878
73	9909
73	9909
73	9909
73	10976
73	15355
73	27806
73	27806
73	23290
73	23290
73	23290
73	27806
73	59113
73	27806
73	27806
73	27806
73	74353
73	27806
73	27806
73	100927
73	23894
73	27806
73	80582
73	25936
73	122345
73	122345
73	122345
73	68138
73	9836
73	68139
73	42568
73	74353
73	131056
73	76406
73	17878
73	63349
73	2336
75	96356
75	121141
75	118230
75	68021
75	120630
75	129375
75	60599
75	15277
75	94146
75	55512
75	112589
75	17878
75	121192
75	4097
75	66894
75	71352
75	44962
75	126621
75	51845
75	49963
75	65185
75	125191
75	15020
75	88837
75	132226
75	49691
75	49927
75	20278
75	15234
75	13087
75	62001
75	39480
75	128061
75	103222
75	89992
75	32453
75	96412
75	24962
75	73325
75	73166
75	126778
75	73206
75	55946
75	31778
75	51362
75	103657
75	121970
75	69087
75	20539
75	110534
75	10207
75	24327
75	47474
75	17814
75	121141
75	31102
75	6897
75	4466
75	59576
75	117962
75	46561
75	30900
75	48076
75	53365
75	105487
75	75207
75	15429
75	26968
75	79408
75	119874
75	110534
75	119874
75	126603
75	17878
75	29771
75	75237
75	76702
75	119874
75	96356
75	114285
88	56501
88	99525
88	27764
88	68999
88	17878
88	126859
